Index,Tag,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries
552,Lion: 8531,IR-SAT Tag,72,2/12/2025 11:52,Every 2 hours,-3.656202°,38.121148°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[5818,-816,14762]",N,0,N,2
553,Lion: 8530,IR-SAT Tag,72,2/12/2025 11:57,Every 2 hours,-3.544492°,38.133487°,(-),10 meters,0 km/h,3.65 Volt,31°C,(-),Y,"[7920,-7269,11850]",N,0,Y,0
554,Lion: 8528,IR-SAT Tag,72,2/12/2025 12:00,Every 2 hours,-3.602962°,38.213102°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[8644,-7153,10780]",N,0,Y,0
555,Lion: 8529,IR-SAT Tag,72,2/12/2025 12:05,Every 2 hours,-3.479490°,38.181820°,(-),<10 meters,0 km/h,3.63 Volt,34°C,(-),Y,"[-13430,242,8796]",N,0,Y,0
556,Lion: 8531,IR-SAT Tag,72,2/12/2025 13:52,Every 2 hours,-3.656453°,38.121103°,(-),10 meters,1 km/h,3.69 Volt,32°C,(-),Y,"[-4197,-7060,-13385]",N,0,N,2
557,Lion: 8530,IR-SAT Tag,72,2/12/2025 13:58,Every 2 hours,-3.541477°,38.122935°,(-),10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[16568,-1244,-436]",N,0,N,2
558,Lion: 8528,IR-SAT Tag,72,2/12/2025 14:00,Every 2 hours,-3.602958°,38.213127°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[4093,-8880,11976]",N,0,Y,0
559,Lion: 8529,IR-SAT Tag,72,2/12/2025 14:05,Every 2 hours,-3.481038°,38.181847°,(-),10 meters,1 km/h,3.64 Volt,29°C,(-),Y,"[-12107,-3336,9755]",N,0,Y,0
560,Lion: 8531,IR-SAT Tag,72,2/12/2025 15:53,Every 2 hours,-3.656428°,38.121167°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[-15328,-729,2689]",N,0,Y,0
561,Lion: 8530,IR-SAT Tag,72,2/12/2025 15:59,Every 2 hours,-3.541520°,38.122903°,(-),10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-13348,5177,-6321]",N,0,Y,1
562,Lion: 8528,IR-SAT Tag,72,2/12/2025 16:00,Every 2 hours,-3.602917°,38.213138°,(-),<10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[15600,-6716,2489]",N,0,Y,0
563,Lion: 8529,IR-SAT Tag,72,2/12/2025 16:07,Every 2 hours,-3.481043°,38.181835°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[15965,-1488,-669]",N,0,Y,0
564,Lion: 8531,IR-SAT Tag,72,2/12/2025 17:54,Every 2 hours,-3.656332°,38.121108°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[7489,1733,13881]",N,0,Y,0
565,Lion: 8530,IR-SAT Tag,72,2/12/2025 17:59,Every 2 hours,-3.541885°,38.122710°,(-),<10 meters,0 km/h,3.64 Volt,32°C,(-),Y,"[12728,6680,-7766]",N,0,Y,0
566,Lion: 8528,IR-SAT Tag,72,2/12/2025 18:00,Every 2 hours,-3.602932°,38.213113°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[-10115,5419,11525]",N,0,Y,0
567,Lion: 8529,IR-SAT Tag,72,2/12/2025 18:07,Every 2 hours,-3.481020°,38.181863°,(-),10 meters,1 km/h,3.63 Volt,29°C,(-),Y,"[12911,207,-9385]",N,0,N,4
568,Lion: 8531,IR-SAT Tag,72,2/12/2025 19:55,Every 2 hours,-3.656630°,38.121770°,(-),<10 meters,4 km/h,3.69 Volt,30°C,(-),Y,"[5267,-5461,11645]",N,0,Y,0
569,Lion: 8530,IR-SAT Tag,72,2/12/2025 20:00,Every 2 hours,-3.542088°,38.122477°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[15855,4287,2607]",N,0,N,2
570,Lion: 8528,IR-SAT Tag,72,2/12/2025 20:00,Every 2 hours,-3.602440°,38.212430°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-11037,7230,9011]",N,0,Y,0
571,Lion: 8529,IR-SAT Tag,72,2/12/2025 20:08,Every 2 hours,-3.492560°,38.192803°,(-),10 meters,0 km/h,3.63 Volt,28°C,(-),Y,"[15180,4342,-3547]",N,0,N,2
572,Lion: 8531,IR-SAT Tag,72,2/12/2025 21:55,Every 2 hours,-3.653117°,38.118045°,(-),10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[2581,5693,14755]",N,0,Y,1
573,Lion: 8528,IR-SAT Tag,72,2/12/2025 22:00,Every 2 hours,-3.602412°,38.212352°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[8825,5115,12382]",N,0,Y,0
574,Lion: 8530,IR-SAT Tag,72,2/12/2025 22:01,Every 2 hours,-3.542092°,38.122483°,(-),<10 meters,0 km/h,3.64 Volt,33°C,(-),Y,"[16453,2828,182]",N,0,Y,0
575,Lion: 8529,IR-SAT Tag,72,2/12/2025 22:08,Every 2 hours,-3.502412°,38.201743°,(-),10 meters,0 km/h,3.63 Volt,32°C,(-),Y,"[-11000,2200,11613]",N,0,N,2
576,Lion: 8531,IR-SAT Tag,72,2/12/2025 23:56,Every 2 hours,-3.653102°,38.118062°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[-1346,3677,15216]",N,0,N,5
577,Lion: 8528,IR-SAT Tag,72,2/13/2025 0:00,Every 2 hours,-3.602365°,38.212205°,(-),<10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[10632,-7277,8890]",N,0,Y,0
578,Lion: 8530,IR-SAT Tag,72,2/13/2025 0:01,Every 2 hours,-3.542147°,38.122337°,(-),10 meters,0 km/h,3.64 Volt,40°C,(-),Y,"[15247,2822,5857]",N,0,N,2
579,Lion: 8529,IR-SAT Tag,72,2/13/2025 0:09,Every 2 hours,-3.502415°,38.201792°,(-),10 meters,0 km/h,3.63 Volt,33°C,(-),Y,"[9237,5563,11995]",N,0,N,4
580,Lion: 8531,IR-SAT Tag,72,2/13/2025 1:57,Every 2 hours,-3.653140°,38.118050°,(-),<10 meters,0 km/h,3.69 Volt,38°C,(-),Y,"[12256,-7690,7277]",N,0,N,2
581,Lion: 8528,IR-SAT Tag,72,2/13/2025 2:00,Every 2 hours,-3.602385°,38.212048°,(-),10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[6310,-5091,13220]",N,0,Y,1
582,Lion: 8530,IR-SAT Tag,72,2/13/2025 2:02,Every 2 hours,-3.542848°,38.121968°,(-),10 meters,0 km/h,3.64 Volt,38°C,(-),Y,"[2203,209,15523]",N,0,Y,0
584,Lion: 8531,IR-SAT Tag,72,2/13/2025 3:57,Every 2 hours,-3.653130°,38.118105°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[-14781,-635,4660]",N,0,Y,0
586,Lion: 8530,IR-SAT Tag,72,2/13/2025 4:03,Every 2 hours,-3.542762°,38.122103°,(-),10 meters,0 km/h,3.64 Volt,39°C,(-),Y,"[15834,-1284,-5566]",N,0,N,2
587,Lion: 8529,IR-SAT Tag,72,2/13/2025 4:11,Every 2 hours,-3.502858°,38.201847°,(-),<10 meters,0 km/h,3.63 Volt,41°C,(-),Y,"[-8186,-1382,13518]",N,0,Y,0
588,Lion: 8531,IR-SAT Tag,72,2/13/2025 5:59,Every 2 hours,-3.653153°,38.118120°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[-12455,339,-9473]",N,0,N,2
589,Lion: 8528,IR-SAT Tag,72,2/13/2025 6:00,Every 2 hours,-3.605362°,38.225135°,(-),<10 meters,0 km/h,3.69 Volt,46°C,(-),Y,"[5436,-592,15013]",N,0,Y,0
590,Lion: 8530,IR-SAT Tag,72,2/13/2025 6:03,Every 2 hours,-3.542782°,38.122128°,(-),10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[-9087,-545,12539]",N,0,Y,0
591,Lion: 8529,IR-SAT Tag,72,2/13/2025 6:11,Every 2 hours,-3.502865°,38.201870°,(-),10 meters,0 km/h,3.63 Volt,39°C,(-),Y,"[-14946,4141,-4740]",N,0,N,3
592,Lion: 8531,IR-SAT Tag,72,2/13/2025 7:58,Every 2 hours,-3.653103°,38.118155°,(-),10 meters,0 km/h,3.69 Volt,38°C,(-),Y,"[14590,338,7383]",N,0,Y,1
593,Lion: 8528,IR-SAT Tag,72,2/13/2025 8:00,Every 2 hours,-3.607735°,38.224397°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[13085,1369,-9338]",N,0,N,2
595,Lion: 8529,IR-SAT Tag,72,2/13/2025 8:12,Every 2 hours,-3.502830°,38.201723°,(-),<10 meters,0 km/h,3.63 Volt,36°C,(-),Y,"[14526,5322,-4895]",N,0,Y,0
596,Lion: 8531,IR-SAT Tag,72,2/13/2025 9:59,Every 2 hours,-3.650728°,38.117358°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[5895,-8305,12196]",N,0,Y,1
597,Lion: 8528,IR-SAT Tag,72,2/13/2025 10:00,Every 2 hours,-3.615412°,38.225068°,(-),10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[15044,-2616,5094]",N,0,Y,0
598,Lion: 8530,IR-SAT Tag,72,2/13/2025 10:05,Every 2 hours,-3.530702°,38.122498°,(-),<10 meters,0 km/h,3.64 Volt,32°C,(-),Y,"[-11109,-1545,10781]",N,0,Y,0
599,Lion: 8529,IR-SAT Tag,72,2/13/2025 10:12,Every 2 hours,-3.501893°,38.201528°,(-),10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[1435,324,15740]",N,0,Y,1
600,Lion: 8531,IR-SAT Tag,72,2/13/2025 11:59,Every 2 hours,-3.650535°,38.117093°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[13380,6853,6421]",N,0,Y,0
601,Lion: 8528,IR-SAT Tag,72,2/13/2025 12:00,Every 2 hours,-3.618683°,38.225975°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[8944,3127,15224]",N,0,Y,0
602,Lion: 8530,IR-SAT Tag,72,2/13/2025 12:06,Every 2 hours,-3.530675°,38.122948°,(-),10 meters,0 km/h,3.64 Volt,29°C,(-),Y,"[13760,-5348,7179]",N,0,Y,0
603,Lion: 8529,IR-SAT Tag,72,2/13/2025 12:14,Every 2 hours,-3.506162°,38.207908°,(-),<10 meters,0 km/h,3.63 Volt,28°C,(-),Y,"[7877,-4694,12820]",N,0,Y,0
604,Lion: 8528,IR-SAT Tag,72,2/13/2025 14:00,Every 2 hours,-3.619393°,38.225630°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[4684,7283,13451]",N,0,Y,0
605,Lion: 8531,IR-SAT Tag,72,2/13/2025 14:01,Every 2 hours,-3.650452°,38.116832°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[6893,-410,14431]",N,0,Y,0
606,Lion: 8530,IR-SAT Tag,72,2/13/2025 14:06,Every 2 hours,-3.526830°,38.131952°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[7443,-8005,11568]",N,0,Y,0
607,Lion: 8529,IR-SAT Tag,72,2/13/2025 14:14,Every 2 hours,-3.498717°,38.218275°,(-),10 meters,3 km/h,3.63 Volt,28°C,(-),Y,"[6667,-736,12421]",N,0,Y,0
608,Lion: 8528,IR-SAT Tag,72,2/13/2025 16:00,Every 2 hours,-3.621397°,38.228932°,(-),<10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[6936,-2862,13219]",N,0,Y,1
609,Lion: 8531,IR-SAT Tag,72,2/13/2025 16:01,Every 2 hours,-3.651455°,38.114453°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[5973,-8211,12255]",N,0,Y,0
610,Lion: 8530,IR-SAT Tag,72,2/13/2025 16:07,Every 2 hours,-3.514822°,38.137572°,(-),10 meters,0 km/h,3.65 Volt,30°C,(-),Y,"[7333,3552,13233]",N,0,Y,0
611,Lion: 8529,IR-SAT Tag,72,2/13/2025 16:15,Every 2 hours,-3.509530°,38.248908°,(-),10 meters,2 km/h,3.63 Volt,30°C,(-),Y,"[4848,1226,14330]",N,0,Y,0
612,Lion: 8528,IR-SAT Tag,72,2/13/2025 18:00,Every 2 hours,-3.620942°,38.229993°,(-),10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[-11282,3766,10337]",N,0,Y,0
613,Lion: 8531,IR-SAT Tag,72,2/13/2025 18:02,Every 2 hours,-3.646645°,38.107277°,(-),<10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[1060,-5288,14762]",N,0,Y,0
614,Lion: 8530,IR-SAT Tag,72,2/13/2025 18:08,Every 2 hours,-3.506420°,38.133968°,(-),<10 meters,0 km/h,3.65 Volt,31°C,(-),Y,"[14610,432,-9038]",N,0,N,2
615,Lion: 8529,IR-SAT Tag,72,2/13/2025 18:16,Every 2 hours,-3.512637°,38.258007°,(-),<10 meters,0 km/h,3.63 Volt,30°C,(-),Y,"[10693,-4271,10962]",N,0,Y,0
616,Lion: 8528,IR-SAT Tag,72,2/13/2025 20:00,Every 2 hours,-3.620922°,38.230033°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[14463,7392,2468]",N,0,Y,0
617,Lion: 8531,IR-SAT Tag,72,2/13/2025 20:03,Every 2 hours,-3.639058°,38.102625°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[4598,-9046,12074]",N,0,Y,0
618,Lion: 8530,IR-SAT Tag,72,2/13/2025 20:08,Every 2 hours,-3.503367°,38.127322°,(-),<10 meters,0 km/h,3.65 Volt,30°C,(-),Y,"[7783,1639,13873]",N,0,Y,0
619,Lion: 8529,IR-SAT Tag,72,2/13/2025 20:16,Every 2 hours,-3.513275°,38.259998°,(-),<10 meters,0 km/h,3.64 Volt,28°C,(-),Y,"[6185,-9020,11208]",N,0,N,2
620,Lion: 8528,IR-SAT Tag,72,2/13/2025 22:00,Every 2 hours,-3.620478°,38.229802°,(-),10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[-13209,7296,5334]",N,0,Y,0
621,Lion: 8531,IR-SAT Tag,72,2/13/2025 22:03,Every 2 hours,-3.632595°,38.096373°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[5163,-5585,13701]",N,0,Y,0
622,Lion: 8530,IR-SAT Tag,72,2/13/2025 22:10,Every 2 hours,-3.502265°,38.125787°,(-),20 meters,0 km/h,3.65 Volt,32°C,(-),Y,"[10487,5726,-11092]",N,0,N,2
623,Lion: 8529,IR-SAT Tag,72,2/13/2025 22:17,Every 2 hours,-3.516085°,38.263808°,(-),10 meters,0 km/h,3.64 Volt,35°C,(-),Y,"[1298,-3111,15468]",N,0,Y,0
624,Lion: 8528,IR-SAT Tag,72,2/14/2025 0:00,Every 2 hours,-3.623553°,38.230083°,(-),10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[16109,2913,-958]",N,0,N,3
625,Lion: 8531,IR-SAT Tag,72,2/14/2025 0:04,Every 2 hours,-3.632593°,38.096347°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[7091,-11664,8367]",N,0,N,2
626,Lion: 8530,IR-SAT Tag,72,2/14/2025 0:10,Every 2 hours,-3.502365°,38.125712°,(-),10 meters,0 km/h,3.64 Volt,35°C,(-),Y,"[16576,-515,-2116]",N,0,N,2
627,Lion: 8529,IR-SAT Tag,72,2/14/2025 0:18,Every 2 hours,-3.517515°,38.264202°,(-),10 meters,0 km/h,3.64 Volt,44°C,(-),Y,"[2135,-7474,13642]",N,0,Y,0
628,Lion: 8528,IR-SAT Tag,72,2/14/2025 2:00,Every 2 hours,-3.623698°,38.230217°,(-),10 meters,0 km/h,3.69 Volt,43°C,(-),Y,"[-11966,469,10031]",N,0,N,2
629,Lion: 8531,IR-SAT Tag,72,2/14/2025 2:04,Every 2 hours,-3.632663°,38.096318°,(-),10 meters,0 km/h,3.69 Volt,38°C,(-),Y,"[16181,3315,-870]",N,0,Y,0
630,Lion: 8530,IR-SAT Tag,72,2/14/2025 2:10,Every 2 hours,-3.502382°,38.125730°,(-),<10 meters,0 km/h,3.64 Volt,39°C,(-),Y,"[-7843,-2738,13133]",N,0,Y,0
631,Lion: 8529,IR-SAT Tag,72,2/14/2025 2:18,Every 2 hours,-3.518315°,38.261975°,(-),10 meters,0 km/h,3.64 Volt,50°C,(-),Y,"[11944,-5664,8907]",N,0,Y,0
632,Lion: 8528,IR-SAT Tag,72,2/14/2025 4:00,Every 2 hours,-3.623723°,38.230162°,(-),<10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[-14781,3816,4433]",N,0,Y,1
633,Lion: 8531,IR-SAT Tag,72,2/14/2025 4:05,Every 2 hours,-3.632622°,38.096418°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[5630,1126,14837]",N,0,N,2
634,Lion: 8530,IR-SAT Tag,72,2/14/2025 4:11,Every 2 hours,-3.502377°,38.125767°,(-),10 meters,0 km/h,3.64 Volt,40°C,(-),Y,"[-13073,-2551,8030]",N,0,Y,0
635,Lion: 8529,IR-SAT Tag,72,2/14/2025 4:19,Every 2 hours,-3.516970°,38.263837°,(-),<10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[15826,1552,-2881]",N,0,N,2
636,Lion: 8528,IR-SAT Tag,72,2/14/2025 6:00,Every 2 hours,-3.623712°,38.230222°,(-),10 meters,0 km/h,3.69 Volt,43°C,(-),Y,"[-10637,2797,11193]",N,0,Y,0
637,Lion: 8531,IR-SAT Tag,72,2/14/2025 6:06,Every 2 hours,-3.632622°,38.096407°,(-),10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[16039,2859,2902]",N,0,Y,0
638,Lion: 8530,IR-SAT Tag,72,2/14/2025 6:12,Every 2 hours,-3.502333°,38.125768°,(-),<10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[-10054,-3916,11026]",N,0,Y,0
639,Lion: 8529,IR-SAT Tag,72,2/14/2025 6:19,Every 2 hours,-3.517343°,38.263452°,(-),10 meters,0 km/h,3.64 Volt,37°C,(-),Y,"[7059,-7647,11647]",N,0,Y,0
640,Lion: 8528,IR-SAT Tag,72,2/14/2025 8:00,Every 2 hours,-3.623752°,38.230245°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[9145,-2824,-12630]",N,0,N,2
641,Lion: 8531,IR-SAT Tag,72,2/14/2025 8:06,Every 2 hours,-3.632635°,38.096418°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[13979,4324,-7534]",N,0,N,2
642,Lion: 8530,IR-SAT Tag,72,2/14/2025 8:13,Every 2 hours,-3.502543°,38.125898°,(-),<10 meters,0 km/h,3.65 Volt,38°C,(-),Y,"[-9074,-1174,12462]",N,0,Y,0
643,Lion: 8529,IR-SAT Tag,72,2/14/2025 8:21,Every 2 hours,-3.516978°,38.264012°,(-),10 meters,0 km/h,3.63 Volt,34°C,(-),Y,"[15852,3001,-1479]",N,0,N,2
644,Lion: 8528,IR-SAT Tag,72,2/14/2025 10:00,Every 2 hours,-3.639732°,38.229502°,(-),10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[5895,-3835,13830]",N,0,Y,0
645,Lion: 8531,IR-SAT Tag,72,2/14/2025 10:07,Every 2 hours,-3.631895°,38.101527°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[7232,-355,14772]",N,0,Y,1
646,Lion: 8530,IR-SAT Tag,72,2/14/2025 10:13,Every 2 hours,-3.481713°,38.127857°,(-),<10 meters,0 km/h,3.65 Volt,33°C,(-),Y,"[9530,-7705,10506]",N,0,Y,0
647,Lion: 8529,IR-SAT Tag,72,2/14/2025 10:21,Every 2 hours,-3.518153°,38.266195°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[5943,-4036,13342]",N,0,Y,0
648,Lion: 8528,IR-SAT Tag,72,2/14/2025 12:00,Every 2 hours,-3.648382°,38.231592°,(-),10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[5298,-789,15774]",N,0,Y,0
649,Lion: 8531,IR-SAT Tag,72,2/14/2025 12:08,Every 2 hours,-3.631532°,38.108970°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[3091,-1741,15607]",N,0,Y,0
650,Lion: 8530,IR-SAT Tag,72,2/14/2025 12:14,Every 2 hours,-3.478217°,38.129133°,(-),<10 meters,0 km/h,3.64 Volt,31°C,(-),Y,"[8803,-9322,9660]",N,0,Y,0
651,Lion: 8529,IR-SAT Tag,72,2/14/2025 12:22,Every 2 hours,-3.523488°,38.267767°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[4094,3969,15030]",N,0,Y,1
652,Lion: 8528,IR-SAT Tag,72,2/14/2025 14:00,Every 2 hours,-3.653157°,38.230318°,(-),<10 meters,2 km/h,3.69 Volt,31°C,(-),Y,"[6035,2786,13510]",N,0,Y,0
653,Lion: 8531,IR-SAT Tag,72,2/14/2025 14:09,Every 2 hours,-3.631458°,38.109065°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-11259,2750,10488]",N,0,N,2
654,Lion: 8530,IR-SAT Tag,72,2/14/2025 14:15,Every 2 hours,-3.471982°,38.127467°,(-),<10 meters,0 km/h,3.65 Volt,29°C,(-),Y,"[6762,-5476,11020]",N,0,Y,0
655,Lion: 8529,IR-SAT Tag,72,2/14/2025 14:23,Every 2 hours,-3.530355°,38.267818°,(-),<10 meters,0 km/h,3.63 Volt,30°C,(-),Y,"[15383,5000,989]",N,0,Y,0
656,Lion: 8528,IR-SAT Tag,72,2/14/2025 16:00,Every 2 hours,-3.658012°,38.232747°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[4635,-8362,12050]",N,0,Y,1
657,Lion: 8531,IR-SAT Tag,72,2/14/2025 16:09,Every 2 hours,-3.640667°,38.113580°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[8396,-4758,12669]",N,0,Y,0
658,Lion: 8530,IR-SAT Tag,72,2/14/2025 16:15,Every 2 hours,-3.466723°,38.125018°,(-),10 meters,0 km/h,3.65 Volt,31°C,(-),Y,"[-10273,-1513,11640]",N,0,N,2
659,Lion: 8529,IR-SAT Tag,72,2/14/2025 16:23,Every 2 hours,-3.530367°,38.267812°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-10343,1637,12162]",N,0,Y,0
660,Lion: 8528,IR-SAT Tag,72,2/14/2025 18:00,Every 2 hours,-3.662362°,38.242650°,(-),<10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[16130,2163,-1437]",N,0,Y,1
661,Lion: 8531,IR-SAT Tag,72,2/14/2025 18:10,Every 2 hours,-3.640462°,38.106113°,(-),<10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[5602,-3379,14435]",N,0,Y,0
662,Lion: 8530,IR-SAT Tag,72,2/14/2025 18:16,Every 2 hours,-3.463883°,38.117902°,(-),<10 meters,0 km/h,3.64 Volt,31°C,(-),Y,"[10605,-5847,10795]",N,0,Y,0
663,Lion: 8529,IR-SAT Tag,72,2/14/2025 18:24,Every 2 hours,-3.530350°,38.267818°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[10409,5133,-11215]",N,0,N,2
664,Lion: 8528,IR-SAT Tag,72,2/14/2025 20:00,Every 2 hours,-3.662320°,38.242585°,(-),10 meters,1 km/h,3.69 Volt,32°C,(-),Y,"[11385,7263,-9260]",N,0,Y,0
665,Lion: 8531,IR-SAT Tag,72,2/14/2025 20:10,Every 2 hours,-3.643102°,38.110047°,(-),<10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[7934,-7372,11690]",N,0,Y,1
666,Lion: 8530,IR-SAT Tag,72,2/14/2025 20:16,Every 2 hours,-3.457682°,38.108210°,(-),10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[12506,-8954,5401]",N,0,N,2
667,Lion: 8529,IR-SAT Tag,72,2/14/2025 20:25,Every 2 hours,-3.530788°,38.264240°,(-),<10 meters,3 km/h,3.63 Volt,29°C,(-),Y,"[7045,7711,11660]",N,0,Y,0
668,Lion: 8528,IR-SAT Tag,72,2/14/2025 22:00,Every 2 hours,-3.662288°,38.242560°,(-),<10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[-12095,-3259,9148]",N,0,Y,0
669,Lion: 8531,IR-SAT Tag,72,2/14/2025 22:11,Every 2 hours,-3.645682°,38.107978°,(-),10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[-13180,-1796,8018]",N,0,N,2
670,Lion: 8530,IR-SAT Tag,72,2/14/2025 22:18,Every 2 hours,-3.457233°,38.105307°,(-),<10 meters,0 km/h,3.65 Volt,36°C,(-),Y,"[9405,-9120,-9277]",N,0,Y,0
671,Lion: 8529,IR-SAT Tag,72,2/14/2025 22:25,Every 2 hours,-3.539302°,38.261273°,(-),10 meters,0 km/h,3.63 Volt,35°C,(-),Y,"[15596,4218,-598]",N,0,N,2
672,Lion: 8528,IR-SAT Tag,72,2/15/2025 0:00,Every 2 hours,-3.662107°,38.242828°,(-),10 meters,1 km/h,3.69 Volt,39°C,(-),Y,"[-127,-5422,14333]",N,0,N,2
673,Lion: 8531,IR-SAT Tag,72,2/15/2025 0:12,Every 2 hours,-3.646007°,38.107917°,(-),<10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[-2599,1777,15376]",N,0,Y,0
674,Lion: 8530,IR-SAT Tag,72,2/15/2025 0:18,Every 2 hours,-3.457467°,38.105257°,(-),10 meters,0 km/h,3.64 Volt,39°C,(-),Y,"[-13849,-785,-7096]",N,0,N,2
675,Lion: 8529,IR-SAT Tag,72,2/15/2025 0:26,Every 2 hours,-3.539137°,38.261275°,(-),10 meters,0 km/h,3.64 Volt,38°C,(-),Y,"[-10606,2643,11763]",N,0,N,2
677,Lion: 8531,IR-SAT Tag,72,2/15/2025 2:12,Every 2 hours,-3.646038°,38.107902°,(-),10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[-14834,-1098,4632]",N,0,Y,0
678,Lion: 8530,IR-SAT Tag,72,2/15/2025 2:19,Every 2 hours,-3.457775°,38.105185°,(-),10 meters,0 km/h,3.65 Volt,43°C,(-),Y,"[-5543,5860,13350]",N,0,Y,0
679,Lion: 8529,IR-SAT Tag,72,2/15/2025 2:26,Every 2 hours,-3.539212°,38.261260°,(-),10 meters,0 km/h,3.63 Volt,40°C,(-),Y,"[-15812,-2433,-739]",N,0,N,2
680,Lion: 8528,IR-SAT Tag,72,2/15/2025 4:00,Every 2 hours,-3.662137°,38.242870°,(-),<10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[5971,-3219,13932]",N,0,N,2
681,Lion: 8531,IR-SAT Tag,72,2/15/2025 4:14,Every 2 hours,-3.646008°,38.107925°,(-),20 meters,0 km/h,3.69 Volt,43°C,(-),Y,"[-10078,1915,-11831]",N,0,N,3
682,Lion: 8530,IR-SAT Tag,72,2/15/2025 4:20,Every 2 hours,-3.457757°,38.105210°,(-),10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[15490,862,-5640]",N,0,Y,1
683,Lion: 8529,IR-SAT Tag,72,2/15/2025 4:28,Every 2 hours,-3.546567°,38.253970°,(-),10 meters,3 km/h,3.63 Volt,28°C,(-),Y,"[7735,127,17861]",N,0,N,2
